province,county,township,name,votes
استان لرستان,دلفان,بخش مركزي شهرستان دلفان,قاليباف,4946
استان لرستان,دلفان,بخش مركزي شهرستان دلفان,ولايتي,2037
استان لرستان,دلفان,بخش مركزي شهرستان دلفان,غرضي,385
استان لرستان,دورود,بخش سيلاخور,روحاني,3141
استان لرستان,دورود,بخش سيلاخور,رضائي ميرقائد,2184
استان لرستان,دورود,بخش سيلاخور,قاليباف,1166
استان لرستان,دورود,بخش سيلاخور,ولايتي,596
استان لرستان,دورود,بخش سيلاخور,جليلي,586
استان لرستان,دورود,بخش سيلاخور,غرضي,114
استان لرستان,دورود,بخش مركزي شهرستان دورود,رضائي ميرقائد,33627
استان لرستان,دورود,بخش مركزي شهرستان دورود,روحاني,32637
استان لرستان,دورود,بخش مركزي شهرستان دورود,قاليباف,4837
استان لرستان,دورود,بخش مركزي شهرستان دورود,جليلي,4187
استان لرستان,دورود,بخش مركزي شهرستان دورود,ولايتي,2152
استان لرستان,دورود,بخش مركزي شهرستان دورود,غرضي,503
استان لرستان,دوره,بخش چگني,روحاني,4103
استان لرستان,دوره,بخش چگني,رضائي ميرقائد,2140
استان لرستان,دوره,بخش چگني,قاليباف,1436
استان لرستان,دوره,بخش چگني,جليلي,558
استان لرستان,دوره,بخش چگني,ولايتي,479
استان لرستان,دوره,بخش چگني,غرضي,78
استان لرستان,دوره,بخش شاهيوند,روحاني,3064
استان لرستان,دوره,بخش شاهيوند,رضائي ميرقائد,1854
استان لرستان,دوره,بخش شاهيوند,قاليباف,934
استان لرستان,دوره,بخش شاهيوند,جليلي,485
استان لرستان,دوره,بخش شاهيوند,ولايتي,394
استان لرستان,دوره,بخش شاهيوند,غرضي,27
استان لرستان,دوره,بخش ويسيان,روحاني,3373
استان لرستان,دوره,بخش ويسيان,رضائي ميرقائد,2199
استان لرستان,دوره,بخش ويسيان,قاليباف,652
استان لرستان,دوره,بخش ويسيان,جليلي,314
استان لرستان,دوره,بخش ويسيان,ولايتي,244
استان لرستان,دوره,بخش ويسيان,غرضي,69
استان لرستان,سلسله,بخش فيروزآباد,روحاني,3741
استان لرستان,سلسله,بخش فيروزآباد,رضائي ميرقائد,2196
استان لرستان,سلسله,بخش فيروزآباد,قاليباف,907
استان لرستان,سلسله,بخش فيروزآباد,جليلي,576
استان لرستان,سلسله,بخش فيروزآباد,ولايتي,419
استان لرستان,سلسله,بخش فيروزآباد,غرضي,86
استان لرستان,سلسله,بخش مركزي شهرستان سلسله,روحاني,16828
استان لرستان,سلسله,بخش مركزي شهرستان سلسله,رضائي ميرقائد,6509
استان لرستان,سلسله,بخش مركزي شهرستان سلسله,قاليباف,4918
استان لرستان,سلسله,بخش مركزي شهرستان سلسله,جليلي,2328
استان لرستان,سلسله,بخش مركزي شهرستان سلسله,ولايتي,2152
استان لرستان,سلسله,بخش مركزي شهرستان سلسله,غرضي,182
استان لرستان,كوهدشت,بخش درب گنبد,روحاني,3262
استان لرستان,كوهدشت,بخش درب گنبد,قاليباف,703
استان لرستان,كوهدشت,بخش درب گنبد,رضائي ميرقائد,515
استان لرستان,كوهدشت,بخش درب گنبد,ولايتي,425
استان لرستان,كوهدشت,بخش درب گنبد,جليلي,179
استان لرستان,كوهدشت,بخش درب گنبد,غرضي,53
استان لرستان,كوهدشت,بخش رومشكان,روحاني,8343
استان لرستان,كوهدشت,بخش رومشكان,قاليباف,5259
استان لرستان,كوهدشت,بخش رومشكان,رضائي ميرقائد,3053
استان لرستان,كوهدشت,بخش رومشكان,ولايتي,996
استان لرستان,كوهدشت,بخش رومشكان,جليلي,522
استان لرستان,كوهدشت,بخش رومشكان,غرضي,119
استان لرستان,كوهدشت,بخش طرهان,روحاني,4149
استان لرستان,كوهدشت,بخش طرهان,قاليباف,1630
استان لرستان,كوهدشت,بخش طرهان,رضائي ميرقائد,852
استان لرستان,كوهدشت,بخش طرهان,ولايتي,254
استان لرستان,كوهدشت,بخش طرهان,جليلي,239
استان لرستان,كوهدشت,بخش طرهان,غرضي,67
استان لرستان,كوهدشت,بخش كوناني,روحاني,5442
استان لرستان,كوهدشت,بخش كوناني,رضائي ميرقائد,1663
استان لرستان,كوهدشت,بخش كوناني,قاليباف,1383
استان لرستان,كوهدشت,بخش كوناني,جليلي,538
استان لرستان,كوهدشت,بخش كوناني,ولايتي,259
استان لرستان,كوهدشت,بخش كوناني,غرضي,75
استان لرستان,كوهدشت,بخش مركزي شهرستان كوهدشت,روحاني,32371
استان لرستان,كوهدشت,بخش مركزي شهرستان كوهدشت,رضائي ميرقائد,7658
استان لرستان,كوهدشت,بخش مركزي شهرستان كوهدشت,قاليباف,5788
استان لرستان,كوهدشت,بخش مركزي شهرستان كوهدشت,ولايتي,2164
استان لرستان,كوهدشت,بخش مركزي شهرستان كوهدشت,جليلي,1806
استان لرستان,كوهدشت,بخش مركزي شهرستان كوهدشت,غرضي,251
استان مازندران,آمل,بخش امامزاده عبدالله,روحاني,9024
استان مازندران,آمل,بخش امامزاده عبدالله,قاليباف,1619
استان مازندران,آمل,بخش امامزاده عبدالله,ولايتي,983
استان مازندران,آمل,بخش امامزاده عبدالله,جليلي,939
استان مازندران,آمل,بخش امامزاده عبدالله,رضائي ميرقائد,894
استان مازندران,آمل,بخش امامزاده عبدالله,غرضي,117
استان مازندران,آمل,بخش دابودشت,روحاني,13531
استان مازندران,آمل,بخش دابودشت,قاليباف,4312
استان مازندران,آمل,بخش دابودشت,ولايتي,2540
استان مازندران,آمل,بخش دابودشت,جليلي,2164
استان مازندران,آمل,بخش دابودشت,رضائي ميرقائد,1508
استان مازندران,آمل,بخش دابودشت,غرضي,288
استان مازندران,آمل,بخش دشت سر,روحاني,13067
استان مازندران,آمل,بخش دشت سر,قاليباف,2914
استان مازندران,آمل,بخش دشت سر,ولايتي,1604
استان مازندران,آمل,بخش دشت سر,جليلي,1504
استان مازندران,آمل,بخش دشت سر,رضائي ميرقائد,1170
استان مازندران,آمل,بخش دشت سر,غرضي,182
استان مازندران,آمل,بخش لاريجان,روحاني,8687
استان مازندران,آمل,بخش لاريجان,قاليباف,2698
استان مازندران,آمل,بخش لاريجان,جليلي,1247
استان مازندران,آمل,بخش لاريجان,ولايتي,1192
استان مازندران,آمل,بخش لاريجان,رضائي ميرقائد,713
استان مازندران,آمل,بخش لاريجان,غرضي,134
استان مازندران,آمل,بخش مركزي شهرستان آمل,روحاني,86737
استان مازندران,آمل,بخش مركزي شهرستان آمل,قاليباف,17401
استان مازندران,آمل,بخش مركزي شهرستان آمل,ولايتي,12522
استان مازندران,آمل,بخش مركزي شهرستان آمل,جليلي,10854
استان مازندران,آمل,بخش مركزي شهرستان آمل,رضائي ميرقائد,6620
استان مازندران,آمل,بخش مركزي شهرستان آمل,غرضي,1323
استان مازندران,بابل,بخش بابل كنار,روحاني,8334
استان مازندران,بابل,بخش بابل كنار,قاليباف,3075
استان مازندران,بابل,بخش بابل كنار,جليلي,1966
استان مازندران,بابل,بخش بابل كنار,ولايتي,1662
استان مازندران,بابل,بخش بابل كنار,رضائي ميرقائد,784
استان مازندران,بابل,بخش بابل كنار,غرضي,179
استان مازندران,بابل,بخش بندپي شرقي,روحاني,10092
استان مازندران,بابل,بخش بندپي شرقي,قاليباف,4070
استان مازندران,بابل,بخش بندپي شرقي,جليلي,2733
استان مازندران,بابل,بخش بندپي شرقي,ولايتي,2411
استان مازندران,بابل,بخش بندپي شرقي,رضائي ميرقائد,934
استان مازندران,بابل,بخش بندپي شرقي,غرضي,316
استان مازندران,بابل,بخش بندپي غربي,روحاني,9602
استان مازندران,بابل,بخش بندپي غربي,قاليباف,2656
